age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,capital_gain_bin,capital_loss_bin,fnlwgt_scaled,capital_gain_scaled,capital_loss_scaled,native_country_freq
29,Self-emp-not-inc,33798,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,0,0,-1.1871726256485302,0.0,0.0,0.916298060564818
34,Self-emp-not-inc,49707,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K,0,0,-1.0552673198780358,0.0,0.0,0.916298060564818
37,Self-emp-not-inc,32239,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,27828,0,40,United-States,>50K,0,0,-1.2000986657325206,10.233833921427351,0.0,0.916298060564818
34,State-gov,355700,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K,0,0,1.481793477697606,0.0,0.0,0.916298060564818
42,Local-gov,351161,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,1.4441595482933522,0.0,0.0,0.916298060564818
48,Private,160647,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Ireland,>50K,0,0,-0.13543737316996832,0.0,0.0,0.0006805035726437564
47,Private,97883,Bachelors,13,Widowed,Priv-house-serv,Unmarried,White,Female,25236,0,35,United-States,>50K,0,0,-0.6558286366924593,10.136066450636823,0.0,0.916298060564818
40,Private,224658,Some-college,10,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K,0,0,0.3952930641721095,0.0,0.0,0.916298060564818
21,Private,188073,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,0.09195812095672595,0.0,0.0,0.916298060564818
52,Private,74024,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,0,0,-0.8536492847770797,0.0,0.0,0.916298060564818
35,Private,189240,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0.10163399573415803,0.0,0.0,0.916298060564818
28,Private,60726,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,0,0,-0.9639061680592492,0.0,0.0,0.916298060564818
31,Local-gov,50442,Some-college,10,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,32,United-States,<=50K,0,0,-1.0491732599282393,0.0,0.0,0.916298060564818
51,Private,208899,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0.26463144410565526,0.0,0.0,0.916298060564818
22,Private,234731,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.47881070481741655,0.0,0.0,0.916298060564818
22,Private,349368,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0,1.4292933585110594,0.0,0.0,0.916298060564818
39,Private,76767,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,0,-0.8309064188691995,0.0,0.0,0.916298060564818
64,Self-emp-not-inc,140237,Preschool,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.30466154129969303,0.0,0.0,0.916298060564818
43,Private,281138,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.8635821879333467,0.0,0.0,0.916298060564818
33,Private,207937,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1092,40,United-States,<=50K,0,0,0.25665527312374464,0.0,6.996681488176539,0.916298060564818
35,Private,63921,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,-0.9374156625631948,0.0,0.0,0.017522966995576726
28,Private,211032,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.28231665481710566,0.0,0.0,0.916298060564818
58,State-gov,223400,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K,0,0,0.3848626867342264,0.0,0.0,0.916298060564818
33,Private,171876,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.04233506136552544,0.0,0.0,0.916298060564818
30,Private,328242,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,>50K,0,0,1.25413266395405,0.0,0.0,0.0005103776794828172
42,Private,334783,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,0,0,1.3083656518882258,0.0,0.0,0.916298060564818
38,Federal-gov,307404,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,1.0813598459487974,0.0,0.0,0.916298060564818
41,Self-emp-not-inc,277783,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,2001,50,United-States,<=50K,0,0,0.8357650843529829,0.0,7.601901959875166,0.916298060564818
73,Self-emp-not-inc,46514,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,<=50K,0,0,-1.0817412428980364,0.0,0.0,0.916298060564818
63,Self-emp-not-inc,147589,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,>50K,0,0,-0.2437043593256736,0.0,0.0,0.916298060564818
64,Private,180247,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,0.027070892157939792,0.0,0.0,0.916298060564818
19,Private,201743,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States,<=50K,0,0,0.20529934478491493,0.0,0.0,0.916298060564818
52,Federal-gov,43705,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K,0,0,-1.1050313305156942,0.0,0.0,0.916298060564818
29,Self-emp-not-inc,132686,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,Italy,>50K,0,0,-0.3672686796410723,0.0,0.0,0.0025518883974140864
48,Private,119199,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States,<=50K,0,0,-0.47909260691033234,0.0,0.0,0.916298060564818
67,Federal-gov,36135,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K,0,0,-1.1677960023795853,0.0,0.0,0.916298060564818
68,Federal-gov,255276,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,0,0,0.6491541900807773,0.0,0.0,0.916298060564818
65,Private,180280,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,0,0,0.02734450301282862,0.0,0.0,0.916298060564818
47,Private,225065,5th-6th,3,Separated,Sales,Unmarried,White,Female,0,0,40,Mexico,<=50K,0,0,0.3986675980490717,0.0,0.0,0.017522966995576726
25,Self-emp-inc,454934,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K,0,0,2.3045661920623832,0.0,0.0,0.916298060564818
55,Private,189933,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.10737982368682336,0.0,0.0,0.916298060564818
43,Self-emp-not-inc,240170,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,<=50K,0,0,0.5239067484459111,0.0,0.0,0.003402517863218782
29,Private,82242,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Male,27828,0,45,Germany,>50K,0,0,-0.7855118906717353,10.233833921427351,0.0,0.003402517863218782
62,Federal-gov,199198,11th,7,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0.18419814400636766,0.0,0.0,0.916298060564818
32,Self-emp-not-inc,119522,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,-0.47641453702763265,0.0,0.0,0.916298060564818
25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,1.6168328714422815,0.0,0.0,0.916298060564818
30,Self-emp-inc,292465,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0.9574970410644291,0.0,0.0,0.916298060564818
18,Private,201901,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K,0,0,0.20660936039317052,0.0,0.0,0.916298060564818
19,Private,318822,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0,1.1760292017403309,0.0,0.0,0.916298060564818
44,Private,244974,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0.5637378559273024,0.0,0.0,0.916298060564818
52,Private,155983,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.1741077073275889,0.0,0.0,0.916298060564818
36,Private,189382,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,0,0,0.10281135153398267,0.0,0.0,0.916298060564818
34,Private,168768,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,-0.06810422915323659,0.0,0.0,0.916298060564818
27,Federal-gov,196386,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,El-Salvador,<=50K,0,0,0.16088318267462903,8.310169021981912,0.0,0.0027220142905750254
19,Local-gov,292962,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Female,0,0,40,United-States,<=50K,0,0,0.9616177863638153,0.0,0.0,0.916298060564818
34,Private,203463,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.21956027419124155,0.0,0.0,0.916298060564818
31,Private,35378,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0,-1.1740724695659743,0.0,0.0,0.916298060564818
71,Private,124959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.431335075875192,0.0,0.0,0.916298060564818
46,Federal-gov,212120,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.29133752179040995,0.0,0.0,0.916298060564818
22,Private,174975,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,36,United-States,<=50K,0,0,-0.01664051472005671,0.0,0.0,0.916298060564818
36,State-gov,166697,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.08527538310701709,0.0,0.0,0.916298060564818
19,Private,205830,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,El-Salvador,<=50K,0,0,0.23918563460099454,0.0,0.0,0.0027220142905750254
46,Private,234690,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.4784707640583123,0.0,0.0,0.916298060564818
52,Private,99682,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,52,Canada,>50K,0,0,-0.6409126994820049,0.0,0.0,0.004423273222184417
23,Private,565313,Some-college,10,Never-married,Other-service,Own-child,Black,Male,2202,0,80,United-States,<=50K,0,0,3.219744754237341,7.697575346802343,0.0,0.916298060564818
18,Private,201871,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0.20636062325236249,0.0,0.0,0.916298060564818
19,Private,264390,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,2001,40,United-States,<=50K,0,0,0.7247205334582546,0.0,7.601901959875166,0.916298060564818
34,Private,100593,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,6,United-States,<=50K,0,0,-0.6333593816394679,0.0,0.0,0.916298060564818
19,Private,291509,12th,8,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,<=50K,0,0,0.9495706175106802,0.0,0.0,0.916298060564818
21,Federal-gov,262280,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3781,0,40,United-States,<=50K,0,0,0.7072260212214238,8.238008249218403,0.0,0.916298060564818
39,Private,139906,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,81,United-States,<=50K,0,0,-0.3074059410866082,0.0,0.0,0.916298060564818
38,Private,193026,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.13302462290413047,0.0,0.0,0.916298060564818
31,Private,120857,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,18,United-States,<=50K,0,0,-0.46534573426167564,0.0,0.0,0.916298060564818
26,Self-emp-not-inc,93806,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,0,0,-0.6896320141282696,0.0,0.0,0.916298060564818
24,Private,279472,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K,0,0,0.8497689853804745,8.895492631451633,0.0,0.916298060564818
27,Private,38606,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1504,45,United-States,<=50K,0,0,-1.1473083532150312,0.0,7.316548177182976,0.916298060564818
41,Private,201495,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.20324311775423526,0.0,0.0,0.916298060564818
40,Private,212760,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0.29664391412764773,0.0,0.0,0.916298060564818
30,Private,156890,10th,6,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,-0.16658755443715967,0.0,0.0,0.916298060564818
36,Local-gov,578377,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,0,0,3.328061487821208,0.0,0.0,0.916298060564818
32,Private,103608,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0,0,-0.6083612989882616,0.0,0.0,0.916298060564818
31,Private,265706,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K,0,0,0.7356318027016999,8.895492631451633,0.0,0.916298060564818
35,Private,342768,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,1.3745711875332944,0.0,0.0,0.916298060564818
39,Private,498785,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,2.66814527078147,0.0,0.0,0.916298060564818
70,Private,105376,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K,0,0,-0.5937023901566422,0.0,0.0,0.916298060564818
35,Private,133454,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,-0.3609010088363869,0.0,0.0,0.916298060564818
36,Private,342642,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,15,United-States,<=50K,0,0,1.3735264915419008,0.0,0.0,0.916298060564818
34,State-gov,595000,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K,0,0,3.465886737542933,0.0,0.0,0.916298060564818
28,Local-gov,419740,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,52,United-States,<=50K,0,0,2.012764360942465,0.0,0.0,0.916298060564818
50,Local-gov,133963,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K,0,0,-0.3566807686806775,0.0,0.0,0.916298060564818
31,Private,60229,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.9680269133586354,0.0,0.0,0.916298060564818
44,Private,63042,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,50,United-States,>50K,0,0,-0.9447036607888698,0.0,0.0,0.916298060564818
24,State-gov,215797,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.3218244040154466,0.0,0.0,0.916298060564818
41,Self-emp-not-inc,147110,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K,0,0,-0.24767586234057504,0.0,0.0,0.916298060564818
23,Private,325921,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K,0,0,1.234888700493536,0.0,0.0,0.916298060564818
30,Private,231620,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,Mexico,<=50K,0,0,0.4530166633156246,0.0,0.0,0.017522966995576726
53,Self-emp-not-inc,133963,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.3566807686806775,0.0,0.0,0.916298060564818
35,Local-gov,185769,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.07285510854266981,0.0,0.0,0.916298060564818
25,Private,192321,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,80,United-States,<=50K,0,0,0.12717930009514195,0.0,0.0,0.916298060564818
29,Self-emp-not-inc,32280,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,-1.1997587249734163,0.0,0.0,0.916298060564818
27,Private,150080,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,-0.2230508854005808,0.0,0.0,0.916298060564818
51,Private,175070,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,45,United-States,>50K,0,0,-0.015852847107497972,8.552367266423891,0.0,0.916298060564818
50,Local-gov,163998,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,United-States,>50K,0,0,-0.10765343454171218,0.0,0.0,0.916298060564818
18,Private,128538,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,-0.4016607349767949,0.0,0.0,0.916298060564818
68,Federal-gov,40956,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,25,United-States,<=50K,0,0,-1.1278239438517361,0.0,0.0,0.916298060564818
36,Private,269722,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,0,0,0.7689294146178672,0.0,0.0,0.916298060564818
35,Private,183898,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,2354,0,40,United-States,<=50K,0,0,0.057342202194276146,7.764296006450518,0.0,0.916298060564818
33,State-gov,79440,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,30,Japan,<=50K,0,0,-0.8087439396232047,0.0,0.0,0.002041510717931269
50,Private,138852,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,0,0,-0.31614490596699674,9.617470759403409,0.0,0.916298060564818
47,Private,21906,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,0,-1.2857720282648304,0.0,0.0,0.916298060564818
41,Private,138907,HS-grad,9,Divorced,Priv-house-serv,Other-relative,Black,Female,0,0,40,United-States,<=50K,0,0,-0.31568888787551536,0.0,0.0,0.916298060564818
35,Private,265662,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.7352669882285148,0.0,0.0,0.916298060564818
69,Private,183958,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K,0,0,0.057839676475892186,0.0,0.0,0.916298060564818
61,Self-emp-not-inc,215591,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K,0,0,0.32011640898189814,0.0,7.543273346705446,0.916298060564818
20,Private,236592,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,0.4942406987855409,0.0,0.0,0.916298060564818
21,Federal-gov,99199,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,36,United-States,<=50K,0,0,-0.6449173674490141,0.0,0.0,0.916298060564818
31,Private,354464,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0,1.4715455074963155,0.0,0.0,0.916298060564818
76,Federal-gov,173542,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,10,United-States,<=50K,0,0,-0.028521858812653258,0.0,0.0,0.916298060564818
52,Federal-gov,248113,Preschool,1,Married-spouse-absent,Prof-specialty,Other-relative,White,Male,0,0,40,Mexico,<=50K,0,0,0.5897640520938485,0.0,0.0,0.017522966995576726
59,Federal-gov,293971,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.9699836455329919,0.0,0.0,0.916298060564818
